Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
kdd-T3,10.43401504483461,0.05016353386939716,10.446690115638154,0.05022447170979882,10.446690115638154,0.05022447170979882,10.398692225669818,0.04999371262341258,1.4162952899932861,108.89393711090088
nn5-T5,8.849310866089727,0.12443351429081126,8.656188407816359,0.12171794620476724,8.656188407816359,0.12171794620476724,8.272244538773254,0.11631916593380641,0.12448287010192871,9.156288146972656
nn5-T4,7.763902056589315,0.142736041978359,7.588275442282645,0.139507221263018,7.588275442282645,0.139507221263018,7.196423828986688,0.13230319577209498,0.1235189437866211,9.0829918384552
kdd-T2,77.16731441143342,0.03552822947119402,77.91857311953052,0.03587411285429582,77.12288335025072,0.035507773181515066,78.19509749759304,0.0360014261038642,13.388644218444824,85.46526265144348
nn5-T6,9.620164712669329,0.15952968792619224,9.48019158668126,0.15720853545387303,9.48019158668126,0.15720853545387303,9.14897752254492,0.15171606439266033,0.1356370449066162,5.1409218311309814
nn5-T7,7.179480706420734,0.1510838528616304,7.088431953717984,0.14916783735590236,7.088431953717984,0.14916783735590236,6.910557020484716,0.14542466548326907,0.13346314430236816,14.02490782737732
kdd-T1,13.877116565593395,0.019517744817993524,13.630230567065173,0.019170507126673942,13.623710866245423,0.019161337364620848,13.679636433586362,0.019239994983947063,25.94555902481079,76.91837787628174
kdd-T5,9.878969562564437,0.027289971167305076,9.684492256368724,0.026752741039692607,9.684492256368724,0.026752741039692607,9.629825602232474,0.026601728182962636,1.0491538047790527,80.30658674240112
nn5-T3,10.195571442928667,0.16040123099510525,9.913395652784956,0.15596191689197478,9.913395652784956,0.15596191689197478,9.073790835755553,0.14275288324880983,0.10706400871276855,4.918706893920898
nn5-T2,5.376982001620602,0.11528406260539348,5.266483939983555,0.1129149519310969,5.266483939983555,0.1129149519310969,5.058940519687923,0.10846516045857796,0.14897704124450684,4.594202995300293
kdd-T4,0.22563064844333564,0.022563064844333562,0.22015717925922088,0.022015717925922086,0.22015717925922088,0.022015717925922086,0.21739132492405033,0.021739132492405035,0.5948216915130615,73.80922436714172
traffic-T4,0.027133101198196213,0.054847586816648905,0.025963065476336096,0.05248244486827592,0.025963065476336096,0.05248244486827592,0.025429612317199365,0.05140410818111859,7.067358016967773,127.76814007759094
sunspot-T1,32.070143615831704,0.06073890836331762,31.727456372332984,0.060089879493054894,31.786258492900362,0.06020124714564463,31.794584734642658,0.06021701654288382,34.97002410888672,159.02471089363098
traffic-T5,0.015191921378963111,0.03733576156048934,0.014709112788824552,0.03614920813178804,0.014709112788824552,0.03614920813178804,0.014286208669599353,0.03510987630769072,2.007685899734497,135.3592209815979
weather-T2804,3.5736904801276186,0.10510854353316525,3.4988544950943434,0.10290748514983362,3.4988544950943434,0.10290748514983362,3.505751195864605,0.10311032929013544,0.6326048374176025,66.23912501335144
traffic-T7,0.02445320603365795,0.06755029291065733,0.022606166828313387,0.06244797466384914,0.022606166828313387,0.06244797466384914,0.022056147980646545,0.06092858558189653,3.9511852264404297,130.6386308670044
tourism-T304,508.0409726224452,0.3167337734553898,496.54673423674615,0.3095677894244053,488.74765443328073,0.3047055202202498,466.9975137293021,0.29114558212550007,0.8622169494628906,3.708919048309326
traffic-T6,0.02925277436998627,0.05734713658103562,0.025185570162251928,0.04937378977112709,0.025185570162251928,0.04937378977112709,0.024299748550812413,0.04763722515352365,3.322625160217285,116.33702802658081
weather-T2801,3.728334466447831,0.1154283116547316,3.6731535668052397,0.11371992466889286,3.6731535668052397,0.11371992466889286,3.67322773036875,0.11372222075445046,0.6426398754119873,74.86946201324463
traffic-T2,0.02292048245300991,0.05093440545113313,0.02185103949592527,0.04855786554650059,0.02185103949592527,0.04855786554650059,0.02165230679649803,0.048116237325551175,2.24220609664917,118.48384499549866
Weather-T2961,3.8751525093392245,0.12960376285415467,3.83918346496393,0.12840078478140235,3.83918346496393,0.12840078478140235,3.8437731511487083,0.1285542859915956,0.3087577819824219,28.423774003982544
tourism-T301,244.80165923244914,0.22751083571788955,245.77218663023083,0.2284128128533744,242.59052937536885,0.22545588231911604,240.62439033921362,0.22362861555688998,1.1946208477020264,4.541095972061157
Weather-T2960,4.0531072531609045,0.13555542652712055,3.940299090333324,0.13178257827201753,3.940299090333324,0.13178257827201753,3.935417582793703,0.13161931715029107,0.6973698139190674,62.949522972106934
traffic-T3,0.039719498982766825,0.09454772431032332,0.038373548737086365,0.09134384369694445,0.038373548737086365,0.09134384369694445,0.03825515389791448,0.09106201832400496,2.8970699310302734,140.69992804527283
weather-T2800,3.681719767906437,0.11190637592420778,3.615739227858695,0.10990088838476275,3.615739227858695,0.10990088838476275,3.6170913767292117,0.10994198713462648,0.62845778465271,60.39557933807373
traffic-T1,0.040024328030758956,0.08431499479831252,0.033309676881440806,0.07016995340518392,0.033309676881440806,0.07016995340518392,0.03153077983882051,0.06642254021238785,1.058358907699585,117.86087989807129
weather-T2803,5.053760433540869,0.14564151105305098,4.911729318283886,0.14154839533959326,4.911729318283886,0.14154839533959326,4.915677845874223,0.14166218576006406,0.6348037719726562,63.10979700088501
pedestrian-T5,299.9861480953687,0.04058803248482867,295.4309147538638,0.039971710831262865,295.4309147538638,0.039971710831262865,288.23734244860947,0.03899842273692457,1.1411340236663818,169.19914484024048
pedestrian-T4,289.40437709919604,0.03594192462732191,268.67776325611584,0.033367829515165905,268.67776325611584,0.033367829515165905,266.06853116741394,0.033043781814134865,1.539905071258545,165.5373477935791
