Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
kdd-T3,10.162408321479607,0.0488577323148058,10.159747378429024,0.04884493931937031,10.159747378429024,0.04884493931937031,10.099513683348585,0.048555354246868195,0.7258508205413818,73.88527321815491
nn5-T5,12.202997899440739,0.17159097883310845,11.989568726295177,0.16858987033228126,11.989568726295177,0.16858987033228126,11.402293036229965,0.16033196425595575,0.2512798309326172,7.159311294555664
nn5-T4,9.617841800213027,0.17681993679599553,9.405713950195194,0.17292005636419297,9.405713950195194,0.17292005636419297,8.663344707185017,0.15927191311593916,0.1341848373413086,6.536281108856201
kdd-T2,68.17920511565059,0.03139005760389069,68.25214344531317,0.0314236387869766,68.21390213810592,0.031406032291945635,68.28046903355943,0.03143668003386714,4.593371152877808,50.38440489768982
nn5-T6,11.385658437200686,0.1888065944368697,11.24164084689237,0.1864183732448239,11.24164084689237,0.1864183732448239,10.668668336055454,0.17691685964561057,0.1443171501159668,7.863310813903809
nn5-T7,8.748212530207047,0.18409599646030683,8.676742940611783,0.18259200175650672,8.676742940611783,0.18259200175650672,8.404431714831517,0.1768615275271433,0.13181805610656738,7.5703208446502686
kdd-T1,13.789269793633027,0.019394190989638575,13.63559928992691,0.01917805807303363,13.647592297863877,0.019194925876039208,13.64636501718353,0.019193199742874163,5.397650241851807,58.67859196662903
kdd-T5,9.829331029726532,0.027152848148415835,9.59457597578615,0.02650435352427113,9.59457597578615,0.02650435352427113,9.579445295073683,0.026462556063739456,1.1050560474395752,67.94013690948486
nn5-T3,12.169557232205351,0.19145684689061537,11.760453927019858,0.185020653085958,11.760453927019858,0.185020653085958,10.44361068595122,0.1643034938686106,0.11415410041809082,3.5835988521575928
nn5-T2,6.99540659742639,0.14998355804144833,6.88992362573723,0.1477219723585595,6.88992362573723,0.1477219723585595,6.548891069331415,0.14041013486843662,0.15155601501464844,4.399336099624634
kdd-T4,0.2247037506212738,0.02247037506212738,0.21912677440842465,0.021912677440842465,0.21912677440842465,0.021912677440842465,0.21378628385825293,0.021378628385825292,0.6987800598144531,49.8424711227417
traffic-T4,0.027475401139836004,0.055539521204439064,0.025474104235681482,0.051494045352095175,0.025474104235681482,0.051494045352095175,0.023899107144905587,0.04831030350698522,2.925826072692871,116.38045287132263
sunspot-T1,32.129648976814345,0.06085160791063323,31.58213812269614,0.05981465553540936,31.591817402095955,0.05983298750396961,31.643490252404128,0.059930852750765394,26.79430603981018,116.3283281326294
traffic-T5,0.013067358168694405,0.03211442164830279,0.012469420892307475,0.030644927235948576,0.012469420892307475,0.030644927235948576,0.012382976582043143,0.030432481155180987,3.152873992919922,102.48410868644714
weather-T2804,3.6069087910002446,0.10608555267647779,3.5032962977310897,0.10303812640385558,3.5032962977310897,0.10303812640385558,3.5071745442426736,0.1031521924777257,0.6917619705200195,50.96757197380066
traffic-T7,0.020928726791241647,0.05781416240674488,0.019184742943927822,0.05299652746941388,0.019184742943927822,0.05299652746941388,0.018760686617846675,0.051825101154272586,1.4379267692565918,89.94334530830383
tourism-T304,494.5248626050366,0.308307270950771,489.2034666068406,0.30498969239827967,485.84776102614785,0.30289760662478044,474.96009635627104,0.29610978575827374,0.6440999507904053,2.9438490867614746
traffic-T6,0.024759981659464973,0.04853946610363649,0.02139037209380947,0.04193368377535673,0.02139037209380947,0.04193368377535673,0.021204712651510048,0.041569717019231615,2.654844045639038,84.6744499206543
weather-T2801,3.737288756862711,0.11570553426819538,3.676109334814048,0.11381143451436679,3.676109334814048,0.11381143451436679,3.6677267802411584,0.11355191270096464,0.6773619651794434,76.17566704750061
traffic-T2,0.02071907291782438,0.04604238426183196,0.0202346775019939,0.04496595000443089,0.0202346775019939,0.04496595000443089,0.020174824941544798,0.044832944314543995,1.4105641841888428,91.2848858833313
Weather-T2961,3.886857031414286,0.12999521844194936,3.841986934257112,0.12849454629622448,3.841986934257112,0.12849454629622448,3.829538413426635,0.12807820780691087,0.295011043548584,18.620131731033325
tourism-T301,300.45330154272193,0.2792316928835706,297.6250734174281,0.2766032280831116,295.6572545042948,0.2747744000969283,290.0093266343958,0.26952539650036783,0.8653428554534912,2.380281925201416
Weather-T2960,3.998075186174005,0.13371488916969917,3.9048925766198432,0.13059841393377403,3.9048925766198432,0.13059841393377403,3.916174909503112,0.13097574948170945,0.7006931304931641,43.5171959400177
traffic-T3,0.039026461881789674,0.09289802875931844,0.03788459965407588,0.090179956329626,0.03788459965407588,0.090179956329626,0.0378479285675546,0.09009266500251037,1.1458590030670166,104.07683610916138
weather-T2800,3.7409853493972505,0.11370776137985562,3.640813111196573,0.11066301249837605,3.640813111196573,0.11066301249837605,3.6435542534390497,0.1107463298917644,0.7138791084289551,52.60471224784851
traffic-T1,0.032154793691609874,0.06773708382475221,0.02856490817542043,0.0601746538348861,0.02856490817542043,0.0601746538348861,0.02792491314603389,0.05882644437757297,1.9265022277832031,99.37844514846802
weather-T2803,5.026589449179772,0.14485848556714043,4.83895895484784,0.1394512667103124,4.83895895484784,0.1394512667103124,4.839174542540776,0.13945747961212612,1.1125431060791016,65.94398903846741
