Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
kdd-T3,10.263635426025115,0.049344401086659204,10.271394541467595,0.04938170452628651,10.271394541467595,0.04938170452628651,10.237899703797444,0.049220671652872326,1.843458890914917,147.63702821731567
nn5-T5,7.381138471131421,0.10378898575588538,7.269827921540354,0.10222380592743864,7.269827921540354,0.10222380592743864,7.468245880739968,0.10501383605918929,0.18917465209960938,11.172028064727783
nn5-T4,7.055149074330785,0.12970591940718604,7.022943872645026,0.12911384045175425,7.022943872645026,0.12911384045175425,7.009588016701867,0.12886829871247618,0.22320199012756348,12.439353942871094
kdd-T2,52.45410820206045,0.02415014189781789,58.58141250758517,0.026971184395757446,56.55749226063529,0.026039361077640558,55.39610281733582,0.025504651389196973,12.854727983474731,162.8477339744568
nn5-T6,8.032803860968235,0.13320673100585634,8.057988813104911,0.13362436913106526,8.057988813104911,0.13362436913106526,7.983852704460458,0.13239498162790364,0.2150273323059082,10.961957693099976
nn5-T7,6.593844790682269,0.13875982357009858,6.720599583413397,0.14142723131692483,6.720599583413397,0.14142723131692483,6.991130342099326,0.14712023767925086,0.22925686836242676,11.329840898513794
kdd-T1,14.439596881474143,0.020308856373381354,13.963976667306842,0.019639910924482196,13.979256467996986,0.019661401502105467,14.074903858492998,0.019795926664547114,14.190957069396973,148.10920882225037
kdd-T5,10.151064511523497,0.028041614672716843,10.160404285230314,0.028067415152569927,10.160404285230314,0.028067415152569927,9.949284307046309,0.027484210792945604,2.0624330043792725,167.3454020023346
nn5-T3,7.377196283493062,0.11606130875435243,7.328781097838831,0.11529961967971196,7.328781097838831,0.11529961967971196,6.853080929367785,0.10781569462122433,0.20273518562316895,11.247936010360718
nn5-T2,4.685495955257074,0.10045840006166495,4.731321429973879,0.10144091160709727,4.731321429973879,0.10144091160709727,4.470199056064232,0.09584237173986401,0.23719286918640137,12.517640113830566
kdd-T4,0.22731170231998288,0.022731170231998287,0.220999637468403,0.0220999637468403,0.220999637468403,0.0220999637468403,0.22042008093160145,0.022042008093160145,2.1360859870910645,140.53708815574646
traffic-T4,0.025626829403449028,0.051802768149280434,0.022933177330354167,0.04635774677653966,0.022933177330354167,0.04635774677653966,0.02170612229453836,0.043877344440142234,3.879204034805298,263.35307335853577
sunspot-T1,32.23898730183442,0.0610586880716561,32.15508906521694,0.06089978989624421,32.06927478208379,0.06073726284485566,32.05621683091207,0.060712531876727406,57.11184120178223,281.23531699180603
traffic-T5,0.013523509878827913,0.03323546296099266,0.012318341799873922,0.03027363430787398,0.012318341799873922,0.03027363430787398,0.012427659851340662,0.03054229503893011,3.842367172241211,230.86131691932678
weather-T2804,3.6475621264534603,0.10728123901333707,3.5638528204439157,0.10481920060129164,3.5638528204439157,0.10481920060129164,3.542453668888739,0.10418981379084527,1.932262897491455,155.9414210319519
traffic-T7,0.018665878503514102,0.05156320028595056,0.017523913320337474,0.04840860033242396,0.017523913320337474,0.04840860033242396,0.017354868683015025,0.047941626196174106,3.154463291168213,214.0331449508667
tourism-T304,355.48352504974423,0.221623145292858,238.280145977005,0.1485537069682076,220.59193304769107,0.1375261427978124,182.5972972158364,0.11383871397496034,1.7243938446044922,7.458512306213379
traffic-T6,0.021412081807685716,0.04197624349673734,0.020663763652537817,0.04050924064406551,0.020663763652537817,0.04050924064406551,0.020455764491063774,0.04010147910422226,3.198256731033325,235.89365029335022
weather-T2801,3.770666688163389,0.11673890675428447,3.6678194053131845,0.11355478035025338,3.6678194053131845,0.11355478035025338,3.6790029235641377,0.11390101930539125,6.770425081253052,435.58199882507324
traffic-T2,0.020277362513065632,0.045060805584590295,0.019217719627363426,0.04270604361636317,0.019217719627363426,0.04270604361636317,0.01954805655775792,0.04344012568390649,4.180341958999634,595.3699021339417
Weather-T2961,3.922115969654629,0.13117444714563978,3.9076075959176584,0.1306892172547712,3.9076075959176584,0.1306892172547712,3.8900533810106253,0.13010211976624164,1.1073410511016846,105.08897614479065
tourism-T301,278.52336895803666,0.25885071464501547,262.66899949858646,0.24411617053771975,225.0804011101348,0.20918252891276468,221.78214459346847,0.20611723475229413,3.432713031768799,6.3782782554626465
Weather-T2960,4.023368075336934,0.13456080519521518,3.9193431216765533,0.13108170975506866,3.9193431216765533,0.13108170975506866,3.9231714018687436,0.1312097458818978,6.023149728775024,267.845370054245
traffic-T3,0.03924791031406556,0.09342516142362667,0.037006746745188154,0.08809032788666546,0.037006746745188154,0.08809032788666546,0.03715395508801334,0.08844074050943429,9.538795948028564,514.0477120876312
weather-T2800,3.785370855301138,0.11505686490277013,3.62396788913988,0.11015099966990514,3.62396788913988,0.11015099966990514,3.6338318956271016,0.11045081749626447,11.22605276107788,311.03996109962463
traffic-T1,0.028183604678057642,0.059371402313161244,0.025005367661473016,0.052676148433690784,0.025005367661473016,0.052676148433690784,0.023677418581867588,0.04987869935089022,5.668180227279663,388.6246180534363
weather-T2803,5.0007817519414175,0.14411474789456535,4.818420957200254,0.13885939357925806,4.818420957200254,0.13885939357925806,4.819367521169306,0.1388866720798071,1.9018690586090088,422.8949828147888
pedestrian-T5,253.90025175167773,0.034352625050964376,228.8302660980476,0.030960663793539112,228.8302660980476,0.030960663793539112,220.70070918975236,0.029860737273677766,13.874781131744385,1089.2436349391937
pedestrian-T4,230.928194454415,0.02867960686219759,228.03869205920276,0.028320751621858268,228.03869205920276,0.028320751621858268,226.27825504279238,0.028102118112617036,8.405295133590698,581.801815032959
electricity-T4,42.41750180102038,0.015747272042653797,55.654870186193236,0.020661574682823126,48.46111917001708,0.017990932861665282,33.25596911063224,0.012346101736114494,73.86291790008545,765.6647930145264
electricity-T5,13.39326155853248,0.010089777983560824,13.888521552492023,0.010462880783155444,13.888521552492023,0.010462880783155444,12.542684482449777,0.009448998004907056,7.10377311706543,605.4498538970947
saugeenday-T1,10.812457705709098,0.01695539862899341,9.69839365425261,0.015208395255218143,9.69839365425261,0.015208395255218143,10.095340194340402,0.01583086121113439,7.662508010864258,503.16274976730347
electricity-T1,135.71180157102526,0.014487653852919323,112.10770589246762,0.011967843757235332,112.10770589246762,0.011967843757235332,110.89547848378992,0.01183843473838333,4.635610103607178,656.3169071674347
pedestrian-T3,193.16309628831263,0.032795092748440176,178.98808875915444,0.030388470077954914,178.98808875915444,0.030388470077954914,178.83798015822754,0.030362984746727936,10.130322933197021,709.5557162761688
pedestrian-T2,251.11596198490827,0.03569523269152925,242.4807668742289,0.034467770699961466,242.4807668742289,0.034467770699961466,230.9153714073227,0.032823791244821994,5.719496965408325,400.8557550907135
electricity-T2,109.73149045945556,0.016123955768032217,113.99731727668957,0.01675077677107492,113.99731727668957,0.01675077677107492,101.07836917854509,0.014852465294289217,6.916987895965576,675.6957609653473
Weather-T2980,3.099084318409443,0.09391164601240737,2.994584169240505,0.09074497482546984,2.994584169240505,0.09074497482546984,3.010052035652256,0.09121369805006838,4.349256992340088,297.9668610095978
pedestrian-T1,172.08183212945372,0.030877773574278435,160.65147113709227,0.028826748813402525,160.65147113709227,0.028826748813402525,146.13678943408917,0.02622228412598047,4.9584691524505615,552.3754849433899
electricity-T3,70.8357399569408,0.012865627474976786,88.92542118987953,0.016151187843592152,88.92542118987953,0.016151187843592152,80.12269347339002,0.014552381709388563,7.095669984817505,577.6353950500488
london-T3,0.43097704892069133,0.09004952965329949,0.43522386033493926,0.09093687010759283,0.43522386033493926,0.09093687010759283,0.42822931156875926,0.08947540985557027,2.8919169902801514,298.88219118118286
usBirths-T1,534.3181330531991,0.08651524175084181,472.4494116440313,0.07649763789573046,458.49013439534,0.07423739222722474,432.64128757429825,0.070052021951797,15.120151996612549,92.5906970500946
london-T2,0.37599244621689704,0.10736506174097574,0.3398497500039493,0.0970444745870786,0.3398497500039493,0.0970444745870786,0.3342814136526324,0.09545442994078596,2.892019033432007,326.7231559753418
london-T1,0.2007783003807758,0.06854841255745162,0.1965612726014214,0.06710866254742963,0.19555971963682756,0.06676671889273729,0.19393083563520372,0.06621059598334028,74.47999215126038,528.7198920249939
london-T5,0.2776017439469598,0.06355351571832941,0.2738333280558047,0.06269078310301311,0.2738333280558047,0.06269078310301311,0.27528417804550986,0.06302293741989408,7.1117658615112305,413.1390721797943
london-T4,0.5102126089017537,0.11396306015145403,0.4840295148033903,0.1081147030634042,0.4840295148033903,0.1081147030634042,0.4815349382690205,0.10755750480785592,2.3157708644866943,303.41950488090515
london-T6,0.06949494755968696,0.04313777005567161,0.06708402310808038,0.04164123097956573,0.06708402310808038,0.04164123097956573,0.06653956569446291,0.041303268587500254,2.92879581451416,296.6660463809967
london-T7,0.2009267735306773,0.06642207609020989,0.19629352181993465,0.06489042258147996,0.19629352181993465,0.06489042258147996,0.1962089210097042,0.06486245537056189,2.6295340061187744,281.76105284690857
Bitcoin-transactions,182705.29671885367,0.37251976054800545,34780.23870948816,0.07091379630771272,34590.48750832291,0.07052691057811863,31536.708160942977,0.06430052759042156,5.113734245300293,89.70174884796143
london-T9,0.168479554916927,0.07277734868019951,0.1670570358348844,0.07216286956854054,0.1670570358348844,0.07216286956854054,0.16620112949823224,0.07179314759289286,2.8346052169799805,265.93352699279785
pedestrain-T6,247.32298912040088,0.03765575352015848,212.51406740414546,0.03235597859381021,212.51406740414546,0.03235597859381021,210.15674800267104,0.031997068818920685,5.710174083709717,602.5027320384979
