Dataset,Base RMSE,Base NRMSE,Offline RMSE,Offline NRMSE,Online RMSE,Online NRMSE,Periodic RMSE,Periodic NRMSE,Online Runtime,Periodic Runtime
kdd-T3,10.139441076182013,0.048747312866259676,10.247286664205006,0.049265801270216375,10.247286664205006,0.049265801270216375,10.140514324739327,0.048752472715092914,0.7455360889434814,49.18988513946533
nn5-T5,8.515580053824175,0.11974079884372929,8.281056669862972,0.1164430766491692,8.281056669862972,0.1164430766491692,7.890689593645286,0.11095397722750322,0.1293659210205078,4.544996976852417
nn5-T4,7.688323399407673,0.14134656046435778,7.142927135506183,0.13131968178252112,7.142927135506183,0.13131968178252112,6.997379692564542,0.12864385385809116,0.12840795516967773,4.273100137710571
kdd-T2,52.71116506852936,0.02426849220466361,52.97999201057694,0.024392261514998594,53.41955455125107,0.024594638375345795,53.03094132550199,0.02441571884231215,5.236172914505005,44.2961311340332
nn5-T6,7.668703651184516,0.12716891413104103,7.573511451856959,0.1255903567668689,7.573511451856959,0.1255903567668689,7.591841706340854,0.12589432451219995,0.14019393920898438,3.6075689792633057
nn5-T7,6.796684633734922,0.1430283530439415,6.832407094770978,0.14378009084611984,6.832407094770978,0.14378009084611984,6.746577124424019,0.14197389856825485,0.1257929801940918,4.320145845413208
kdd-T1,13.736671608495339,0.01932021323276419,13.62851812825359,0.01916809863326806,13.665012023205112,0.01921942619297484,13.674117114381096,0.0192322322283841,6.2191431522369385,60.10996985435486
kdd-T5,9.69859424288764,0.02679169680355702,9.537228139100618,0.02634593408591331,9.537228139100618,0.02634593408591331,9.45548847908581,0.026120133920126548,0.7338480949401855,51.61394000053406
nn5-T3,9.418238591711699,0.14817188740940418,8.471982609297587,0.1332849705489494,8.471982609297587,0.1332849705489494,8.01933126124781,0.12616365970872814,0.11544513702392578,4.718474864959717
nn5-T2,5.033807342281536,0.10792629780352034,4.997756515312938,0.10715335755711976,4.997756515312938,0.10715335755711976,4.742655185640022,0.1016839106346886,0.1548771858215332,4.90159797668457
kdd-T4,0.22180287782624164,0.022180287782624163,0.214717114986339,0.0214717114986339,0.214717114986339,0.0214717114986339,0.2134036108987556,0.02134036108987556,0.7277860641479492,61.49163103103638
traffic-T4,0.026056563032015662,0.052671443363686406,0.02306814499885241,0.046630574082984454,0.02306814499885241,0.046630574082984454,0.021977347597675462,0.0444256066255821,2.0324606895446777,99.83389902114868
sunspot-T1,31.654820958862928,0.05995231242208888,31.54158171649383,0.05973784416002619,31.560277194341058,0.05977325226200958,31.529140705874195,0.05971428163991325,23.31742215156555,116.15758800506592
traffic-T5,0.012727427353249861,0.03127900553760104,0.011968514551089394,0.029413896660332745,0.011968514551089394,0.029413896660332745,0.012108926518977211,0.029758973996011826,1.712744951248169,103.81671595573425
weather-T2804,3.617792068561631,0.1064056490753421,3.4971891309239966,0.10285850385070579,3.4971891309239966,0.10285850385070579,3.514999362671284,0.10338233419621423,0.7250270843505859,54.954972982406616
traffic-T7,0.018332504956938406,0.050642278886570184,0.017610393387185036,0.04864749554471005,0.017610393387185036,0.04864749554471005,0.0172381442665638,0.047619183056806076,3.0225589275360107,151.679621219635
tourism-T304,504.93451900136193,0.31479708167167203,494.0952476407921,0.3080394311975013,488.6147460991953,0.30462265966283997,459.95838269563063,0.28675709644366,1.056973934173584,4.5487751960754395
traffic-T6,0.02260480481702152,0.04431445759071068,0.02093400672095713,0.04103902513420335,0.02093400672095713,0.04103902513420335,0.020681481587981766,0.040543974883320455,1.5483629703521729,81.31604886054993
weather-T2801,3.7337863726867915,0.11559710132157247,3.644134296435642,0.1128214952456855,3.644134296435642,0.1128214952456855,3.639885345730477,0.11268994878422528,0.7690041065216064,82.2901360988617
traffic-T2,0.020976575166075716,0.04661461148016826,0.01999606167792613,0.044435692617613626,0.01999606167792613,0.044435692617613626,0.02011596468325915,0.04470214374057589,3.310823917388916,246.9970428943634
Weather-T2961,3.8878170720624476,0.13002732682483104,3.8640001557394097,0.12923077443944514,3.8640001557394097,0.12923077443944514,3.8430836889269107,0.12853122705441172,0.32568907737731934,40.29266977310181
tourism-T301,306.1573090041651,0.28453281505963296,301.08403897228123,0.27981788008576325,294.51496578986576,0.2737127934850053,277.89065321084234,0.2582626888576602,1.596182107925415,3.5547890663146973
Weather-T2960,4.002601911113949,0.13386628465264044,3.8987575892571065,0.13039323040993667,3.8987575892571065,0.13039323040993667,3.906165838327449,0.13064099793737288,1.2005643844604492,83.63116097450256
traffic-T3,0.03851556682681808,0.0916819015158726,0.03728241801724422,0.08874653181919595,0.03728241801724422,0.08874653181919595,0.03725435270885109,0.08867972556260675,1.8675761222839355,169.75031304359436
weather-T2800,3.741232033874358,0.11371525938827834,3.616496092654914,0.10992389339376636,3.616496092654914,0.10992389339376636,3.6203028665488284,0.11003960080695525,0.9354162216186523,118.91356873512268
traffic-T1,0.024478832455346,0.05156695271823467,0.024291222876021194,0.05117173557198482,0.024291222876021194,0.05117173557198482,0.0241566787917866,0.05088830586009395,2.4597229957580566,148.53465294837952
weather-T2803,5.044749781777403,0.14538183809156782,4.823583401850662,0.1390081672003073,4.823583401850662,0.1390081672003073,4.830875173887205,0.13921830472297422,1.15523099899292,89.95144486427307
pedestrian-T5,256.9346353475007,0.03476317620721157,236.33893775649,0.03197658473230821,236.33893775649,0.03197658473230821,235.51328149421317,0.03186487369695754,2.723926067352295,242.11387276649475
pedestrian-T4,234.7511731880004,0.029154393093392995,223.17976561711177,0.02771730819884647,223.17976561711177,0.02771730819884647,224.70313465190415,0.02790649958419078,2.949233055114746,253.02568197250366
electricity-T4,26.33280573068131,0.009775914136400563,31.638362421955538,0.011745573852504061,29.431644667360892,0.010926341617518452,26.87705919913536,0.009977965343190343,24.2183198928833,276.2873558998108
electricity-T5,11.22093350614897,0.008453260421335875,12.112987575142554,0.00912528698231521,12.112987575142554,0.00912528698231521,11.556413987405419,0.008705993749875946,2.282674789428711,164.23934698104858
saugeenday-T1,9.547192251096108,0.01497129096925844,9.272012537220435,0.01453977189465334,9.272012537220435,0.01453977189465334,9.285287905292481,0.014560589470428854,1.4016830921173096,167.1097228527069
electricity-T1,91.06972919309912,0.009721974785945319,95.06179225285167,0.01014813984380473,95.06179225285167,0.01014813984380473,91.53773888096894,0.009771936265191633,1.6777217388153076,158.44132709503174
pedestrian-T3,196.3893264207667,0.033342839799790615,185.9567541482062,0.03157160511854095,185.9567541482062,0.03157160511854095,186.5914774052763,0.03167936798052229,1.916337013244629,258.32105898857117
pedestrian-T2,225.98116951912417,0.032122412156236554,214.9207530775203,0.03055021365707467,214.9207530775203,0.03055021365707467,210.49096532030384,0.029920535226766715,3.6319689750671387,169.20835876464844
electricity-T2,91.84758381924507,0.013496092805276628,99.41941883157675,0.014608698970657965,99.41941883157675,0.014608698970657965,91.44456738072039,0.013436873531015855,1.5065431594848633,297.5797131061554
Weather-T2980,3.058391501610452,0.09267853035183188,2.9753719517390453,0.09016278641633471,2.9753719517390453,0.09016278641633471,2.979082704396643,0.09027523346656494,0.7803890705108643,78.1006212234497
pedestrian-T1,144.67491182814803,0.025959969823819852,141.3925689902887,0.02537099748614547,141.3925689902887,0.02537099748614547,132.21095717639267,0.02372348056278354,3.422072172164917,171.28308486938477
electricity-T3,66.1690613818152,0.012018036299540234,67.31815611496665,0.012226742028867988,67.31815611496665,0.012226742028867988,61.21361882650864,0.011117998014784882,2.154968023300171,201.33845210075378
london-T3,0.4329058263298997,0.09045253370871285,0.42774923494767036,0.08937510132629971,0.42774923494767036,0.08937510132629971,0.4246349551735515,0.08872439514700199,1.3251280784606934,127.15098404884338
usBirths-T1,534.9588658643778,0.08661898734850677,513.8504611686697,0.08320117570736231,505.9508551429582,0.08192209442081577,477.0513195483172,0.07724276547090629,5.466028928756714,36.25065207481384
london-T2,0.378140720050616,0.10797850372661792,0.35013467213251515,0.09998134555468735,0.35013467213251515,0.09998134555468735,0.3398372051193496,0.09704089238131057,1.2917299270629883,133.2253119945526
